"REF_DATE","GEO","DGUID","Supply and disposition of cattle","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Manitoba","2016A000246","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123532","11.10.1","40.2","","","","1"
"2007","Manitoba","2016A000246","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123533","11.10.2","13.5","","","","1"
"2007","Manitoba","2016A000246","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123534","11.11.1","1505.0","","","","1"
"2007","Manitoba","2016A000246","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123535","11.11.2","1325.0","","","","1"
"2007","Saskatchewan","2016A000247","Total supply of cattle","January to June","Head","148","thousands","3","v41123536","12.1.1","4167.2","","","","1"
"2007","Saskatchewan","2016A000247","Total supply of cattle","July to December","Head","148","thousands","3","v41123537","12.1.2","3658.4","","","","1"
"2007","Saskatchewan","2016A000247","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123538","12.2.1","2910.0","","","","1"
"2007","Saskatchewan","2016A000247","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123539","12.2.2","3390.0","","","","1"
"2007","Saskatchewan","2016A000247","Calves born","January to June","Head","148","thousands","3","v41123540","12.3.1","1206.0","","","","1"
"2007","Saskatchewan","2016A000247","Calves born","July to December","Head","148","thousands","3","v41123541","12.3.2","215.1","","","","1"
"2007","Saskatchewan","2016A000247","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123542","12.4.1","51.0","","","","1"
"2007","Saskatchewan","2016A000247","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123543","12.4.2","53.2","","","","1"
"2007","Saskatchewan","2016A000247","International imports of cattle","January to June","Head","148","thousands","3","v41123544","12.5.1","0.2","","","","1"
"2007","Saskatchewan","2016A000247","International imports of cattle","July to December","Head","148","thousands","3","v41123545","12.5.2","0.1","","","","1"
"2007","Saskatchewan","2016A000247","Total disposition of cattle","January to June","Head","148","thousands","3","v41123546","12.6.1","777.2","","","","1"
"2007","Saskatchewan","2016A000247","Total disposition of cattle","July to December","Head","148","thousands","3","v41123547","12.6.2","838.4","","","","1"
"2007","Saskatchewan","2016A000247","Slaughter of cattle","January to June","Head","148","thousands","3","v41123548","12.7.1","200.3","","","","1"
"2007","Saskatchewan","2016A000247","Slaughter of cattle","July to December","Head","148","thousands","3","v41123549","12.7.2","187.5","","","","1"
"2007","Saskatchewan","2016A000247","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123550","12.8.1","356.0","","","","1"
"2007","Saskatchewan","2016A000247","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123551","12.8.2","426.9","","","","1"
"2007","Saskatchewan","2016A000247","International exports of cattle","January to June","Head","148","thousands","3","v41123552","12.9.1","122.9","","","","1"
"2007","Saskatchewan","2016A000247","International exports of cattle","July to December","Head","148","thousands","3","v41123553","12.9.2","184.9","","","","1"
"2007","Saskatchewan","2016A000247","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123554","12.10.1","98.0","","","","1"
"2007","Saskatchewan","2016A000247","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123555","12.10.2","39.1","","","","1"
"2007","Saskatchewan","2016A000247","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123556","12.11.1","3390.0","","","","1"
"2007","Saskatchewan","2016A000247","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123557","12.11.2","2820.0","","","","1"
"2007","Alberta","2016A000248","Total supply of cattle","January to June","Head","148","thousands","3","v41123558","13.1.1","7880.0","","","","1"
"2007","Alberta","2016A000248","Total supply of cattle","July to December","Head","148","thousands","3","v41123559","13.1.2","7050.8","","","","1"
"2007","Alberta","2016A000248","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123560","13.2.1","5680.0","","","","1"
"2007","Alberta","2016A000248","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123561","13.2.2","6350.0","","","","1"
"2007","Alberta","2016A000248","Calves born","January to June","Head","148","thousands","3","v41123562","13.3.1","1798.6","","","","1"
"2007","Alberta","2016A000248","Calves born","July to December","Head","148","thousands","3","v41123563","13.3.2","182.7","","","","1"
"2007","Alberta","2016A000248","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123564","13.4.1","401.2","","","","1"
"2007","Alberta","2016A000248","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123565","13.4.2","518.0","","","","1"
"2007","Alberta","2016A000248","International imports of cattle","January to June","Head","148","thousands","3","v41123566","13.5.1","0.2","","","","1"
"2007","Alberta","2016A000248","International imports of cattle","July to December","Head","148","thousands","3","v41123567","13.5.2","0.1","","","","1"
"2007","Alberta","2016A000248","Total disposition of cattle","January to June","Head","148","thousands","3","v41123568","13.6.1","1530.0","","","","1"
"2007","Alberta","2016A000248","Total disposition of cattle","July to December","Head","148","thousands","3","v41123569","13.6.2","1520.8","","","","1"
"2007","Alberta","2016A000248","Slaughter of cattle","January to June","Head","148","thousands","3","v41123570","13.7.1","1019.4","","","","1"
"2007","Alberta","2016A000248","Slaughter of cattle","July to December","Head","148","thousands","3","v41123571","13.7.2","1030.9","","","","1"
"2007","Alberta","2016A000248","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123572","13.8.1","83.5","","","","1"
"2007","Alberta","2016A000248","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123573","13.8.2","95.1","","","","1"
"2007","Alberta","2016A000248","International exports of cattle","January to June","Head","148","thousands","3","v41123574","13.9.1","272.1","","","","1"
"2007","Alberta","2016A000248","International exports of cattle","July to December","Head","148","thousands","3","v41123575","13.9.2","319.1","","","","1"
"2007","Alberta","2016A000248","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123576","13.10.1","155.0","","","","1"
"2007","Alberta","2016A000248","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123577","13.10.2","75.7","","","","1"
"2007","Alberta","2016A000248","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123578","13.11.1","6350.0","","","","1"
"2007","Alberta","2016A000248","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123579","13.11.2","5530.0","","","","1"
"2007","British Columbia","2016A000259","Total supply of cattle","January to June","Head","148","thousands","3","v41123580","14.1.1","915.0","","","","1"
"2007","British Columbia","2016A000259","Total supply of cattle","July to December","Head","148","thousands","3","v41123581","14.1.2","853.7","","","","1"
"2007","British Columbia","2016A000259","Beginning inventory of cattle","January to June","Head","148","thousands","3","v41123582","14.2.1","610.0","","","","1"
"2007","British Columbia","2016A000259","Beginning inventory of cattle","July to December","Head","148","thousands","3","v41123583","14.2.2","785.0","","","","1"
"2007","British Columbia","2016A000259","Calves born","January to June","Head","148","thousands","3","v41123584","14.3.1","286.4","","","","1"
"2007","British Columbia","2016A000259","Calves born","July to December","Head","148","thousands","3","v41123585","14.3.2","57.5","","","","1"
"2007","British Columbia","2016A000259","Interprovincial imports of cattle","January to June","Head","148","thousands","3","v41123586","14.4.1","18.5","","","","1"
"2007","British Columbia","2016A000259","Interprovincial imports of cattle","July to December","Head","148","thousands","3","v41123587","14.4.2","11.0","","","","1"
"2007","British Columbia","2016A000259","International imports of cattle","January to June","Head","148","thousands","3","v41123588","14.5.1","0.1","","","","1"
"2007","British Columbia","2016A000259","International imports of cattle","July to December","Head","148","thousands","3","v41123589","14.5.2","0.2","","","","1"
"2007","British Columbia","2016A000259","Total disposition of cattle","January to June","Head","148","thousands","3","v41123590","14.6.1","130.0","","","","1"
"2007","British Columbia","2016A000259","Total disposition of cattle","July to December","Head","148","thousands","3","v41123591","14.6.2","263.7","","","","1"
"2007","British Columbia","2016A000259","Slaughter of cattle","January to June","Head","148","thousands","3","v41123592","14.7.1","32.5","","","","1"
"2007","British Columbia","2016A000259","Slaughter of cattle","July to December","Head","148","thousands","3","v41123593","14.7.2","28.1","","","","1"
"2007","British Columbia","2016A000259","Interprovincial exports of cattle","January to June","Head","148","thousands","3","v41123594","14.8.1","35.6","","","","1"
"2007","British Columbia","2016A000259","Interprovincial exports of cattle","July to December","Head","148","thousands","3","v41123595","14.8.2","196.3","","","","1"
"2007","British Columbia","2016A000259","International exports of cattle","January to June","Head","148","thousands","3","v41123596","14.9.1","39.8","","","","1"
"2007","British Columbia","2016A000259","International exports of cattle","July to December","Head","148","thousands","3","v41123597","14.9.2","27.3","","","","1"
"2007","British Columbia","2016A000259","Deaths and condemnations of cattle","January to June","Head","148","thousands","3","v41123598","14.10.1","22.1","","","","1"
"2007","British Columbia","2016A000259","Deaths and condemnations of cattle","July to December","Head","148","thousands","3","v41123599","14.10.2","12.0","","","","1"
"2007","British Columbia","2016A000259","Ending inventory of cattle","January to June","Head","148","thousands","3","v41123600","14.11.1","785.0","","","","1"
"2007","British Columbia","2016A000259","Ending inventory of cattle","July to December","Head","148","thousands","3","v41123601","14.11.2","590.0","","","","1"
"2008","Canada","2016A000011124","Total supply of cattle","January to June","Head","148","thousands","3","v41123294","1.1.1","18773.0","","","","1"
"2008","Canada","2016A000011124","Total supply of cattle","July to December","Head","148","thousands","3","v41123295","1.1.2","16859.9","","","","1"
