"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Prince Edward Island","2016A000211","Pig crop","January to June","Head","148","thousands","3","v1064723083","4.3.1","53.2","","","","1"
"2008","Prince Edward Island","2016A000211","Pig crop","July to December","Head","148","thousands","3","v1064723084","4.3.2","51.1","","","","1"
"2008","Prince Edward Island","2016A000211","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723085","4.4.1","0.0","","","","1"
"2008","Prince Edward Island","2016A000211","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723086","4.4.2","0.0","","","","1"
"2008","Prince Edward Island","2016A000211","International imports of hogs","January to June","Head","148","thousands","3","v1064723087","4.5.1","0.0","","","","1"
"2008","Prince Edward Island","2016A000211","International imports of hogs","July to December","Head","148","thousands","3","v1064723088","4.5.2","0.0","","","","1"
"2008","Prince Edward Island","2016A000211","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363638","4.6.1","86.8","","","","1"
"2008","Prince Edward Island","2016A000211","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363639","4.6.2","62.1","","","","1"
"2008","Prince Edward Island","2016A000211","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723089","4.7.1","5.4","","","","1"
"2008","Prince Edward Island","2016A000211","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723090","4.7.2","0.2","","","","1"
"2008","Prince Edward Island","2016A000211","International exports of hogs","January to June","Head","148","thousands","3","v1064723091","4.8.1","0.2","","","","1"
"2008","Prince Edward Island","2016A000211","International exports of hogs","July to December","Head","148","thousands","3","v1064723092","4.8.2","0.9","","","","1"
"2008","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723093","4.9.1","4.2","","","","1"
"2008","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723094","4.9.2","3.2","","","","1"
"2008","Prince Edward Island","2016A000211","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363640","4.10.1","77.0","","","","1"
"2008","Prince Edward Island","2016A000211","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363641","4.10.2","57.8","","","","1"
"2008","Prince Edward Island","2016A000211","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723095","4.11.1","68.1","","","","1"
"2008","Prince Edward Island","2016A000211","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723096","4.11.2","57.1","","","","1"
"2008","Nova Scotia","2016A000212","Total supply of hogs","January to June","Head","148","thousands","3","v1064723097","5.1.1","139.8","","","","1"
"2008","Nova Scotia","2016A000212","Total supply of hogs","July to December","Head","148","thousands","3","v1064723098","5.1.2","113.0","","","","1"
"2008","Nova Scotia","2016A000212","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723099","5.2.1","67.3","","","","1"
"2008","Nova Scotia","2016A000212","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723100","5.2.2","37.1","","","","1"
"2008","Nova Scotia","2016A000212","Pig crop","January to June","Head","148","thousands","3","v1064723101","5.3.1","71.5","","","","1"
"2008","Nova Scotia","2016A000212","Pig crop","July to December","Head","148","thousands","3","v1064723102","5.3.2","75.9","","","","1"
"2008","Nova Scotia","2016A000212","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723103","5.4.1","1.0","","","","1"
"2008","Nova Scotia","2016A000212","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723104","5.4.2","0.0","","","","1"
"2008","Nova Scotia","2016A000212","International imports of hogs","January to June","Head","148","thousands","3","v1064723105","5.5.1","0.0","","","","1"
"2008","Nova Scotia","2016A000212","International imports of hogs","July to December","Head","148","thousands","3","v1064723106","5.5.2","0.0","","","","1"
"2008","Nova Scotia","2016A000212","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363642","5.6.1","102.7","","","","1"
"2008","Nova Scotia","2016A000212","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363643","5.6.2","85.3","","","","1"
"2008","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","0.0","","","","1"
"2008","Nova Scotia","2016A000212","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723108","5.7.2","0.0","","","","1"
"2008","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","59.0","","","","1"
"2008","Nova Scotia","2016A000212","International exports of hogs","July to December","Head","148","thousands","3","v1064723110","5.8.2","63.4","","","","1"
"2008","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","4.9","","","","1"
"2008","Nova Scotia","2016A000212","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723112","5.9.2","4.0","","","","1"
"2008","Nova Scotia","2016A000212","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363644","5.10.1","38.8","","","","1"
"2008","Nova Scotia","2016A000212","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363645","5.10.2","17.9","","","","1"
"2008","Nova Scotia","2016A000212","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723113","5.11.1","37.1","","","","1"
"2008","Nova Scotia","2016A000212","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723114","5.11.2","27.7","","","","1"
"2008","New Brunswick","2016A000213","Total supply of hogs","January to June","Head","148","thousands","3","v1064723115","6.1.1","200.6","","","","1"
"2008","New Brunswick","2016A000213","Total supply of hogs","July to December","Head","148","thousands","3","v1064723116","6.1.2","204.0","","","","1"
"2008","New Brunswick","2016A000213","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723117","6.2.1","87.4","","","","1"
"2008","New Brunswick","2016A000213","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723118","6.2.2","81.6","","","","1"
"2008","New Brunswick","2016A000213","Pig crop","January to June","Head","148","thousands","3","v1064723119","6.3.1","113.2","","","","1"
"2008","New Brunswick","2016A000213","Pig crop","July to December","Head","148","thousands","3","v1064723120","6.3.2","122.4","","","","1"
"2008","New Brunswick","2016A000213","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723121","6.4.1","0.0","","","","1"
"2008","New Brunswick","2016A000213","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723122","6.4.2","0.0","","","","1"
"2008","New Brunswick","2016A000213","International imports of hogs","January to June","Head","148","thousands","3","v1064723123","6.5.1","0.0","","","","1"
"2008","New Brunswick","2016A000213","International imports of hogs","July to December","Head","148","thousands","3","v1064723124","6.5.2","0.0","","","","1"
"2008","New Brunswick","2016A000213","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363646","6.6.1","119.0","","","","1"
"2008","New Brunswick","2016A000213","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363647","6.6.2","128.5","","","","1"
"2008","New Brunswick","2016A000213","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723125","6.7.1","31.9","","","","1"
"2008","New Brunswick","2016A000213","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723126","6.7.2","39.8","","","","1"
"2008","New Brunswick","2016A000213","International exports of hogs","January to June","Head","148","thousands","3","v1064723127","6.8.1","42.1","","","","1"
"2008","New Brunswick","2016A000213","International exports of hogs","July to December","Head","148","thousands","3","v1064723128","6.8.2","41.9","","","","1"
"2008","New Brunswick","2016A000213","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723129","6.9.1","4.3","","","","1"
"2008","New Brunswick","2016A000213","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723130","6.9.2","4.4","","","","1"
"2008","New Brunswick","2016A000213","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363648","6.10.1","40.7","","","","1"
"2008","New Brunswick","2016A000213","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363649","6.10.2","42.4","","","","1"
"2008","New Brunswick","2016A000213","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723131","6.11.1","81.6","","","","1"
"2008","New Brunswick","2016A000213","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723132","6.11.2","75.5","","","","1"
"2008","Quebec","2016A000224","Total supply of hogs","January to June","Head","148","thousands","3","v1064723133","7.1.1","8173.1","","","","1"
"2008","Quebec","2016A000224","Total supply of hogs","July to December","Head","148","thousands","3","v1064723134","7.1.2","8347.6","","","","1"
"2008","Quebec","2016A000224","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723135","7.2.1","4080.0","","","","1"
"2008","Quebec","2016A000224","Beginning inventory of hogs","July to December","Head","148","thousands","3","v1064723136","7.2.2","4165.0","","","","1"
"2008","Quebec","2016A000224","Pig crop","January to June","Head","148","thousands","3","v1064723137","7.3.1","3834.6","","","","1"
"2008","Quebec","2016A000224","Pig crop","July to December","Head","148","thousands","3","v1064723138","7.3.2","3889.1","","","","1"
"2008","Quebec","2016A000224","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723139","7.4.1","258.4","","","","1"
"2008","Quebec","2016A000224","Interprovincial imports of hogs","July to December","Head","148","thousands","3","v1064723140","7.4.2","293.3","","","","1"
"2008","Quebec","2016A000224","International imports of hogs","January to June","Head","148","thousands","3","v1064723141","7.5.1","0.1","","","","1"
"2008","Quebec","2016A000224","International imports of hogs","July to December","Head","148","thousands","3","v1064723142","7.5.2","0.2","","","","1"
"2008","Quebec","2016A000224","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363650","7.6.1","4008.1","","","","1"
"2008","Quebec","2016A000224","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363651","7.6.2","4272.6","","","","1"
"2008","Quebec","2016A000224","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723143","7.7.1","2.0","","","","1"
"2008","Quebec","2016A000224","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723144","7.7.2","2.4","","","","1"
